Group,Link,Type
PoliticusUsa (www.politicususa.com),https://mediabiasfactcheck.com/politicususa/,left
Politizoom (politizoom.com),https://mediabiasfactcheck.com/politizoom/,left
Popular Information (popular.info),https://mediabiasfactcheck.com/popular-information/,left
Popular Resistance (popularresistance.org),https://mediabiasfactcheck.com/popular-resistance/,left
Portside (portside.org),https://mediabiasfactcheck.com/portside-bias-and-credibility/,left
Post Carbon Institute (postcarbon.org),https://mediabiasfactcheck.com/post-carbon-institute-bias/,left
Press Progress (www.pressprogress.ca),https://mediabiasfactcheck.com/press-progress/,left
Press Watch (presswatchers.org),https://mediabiasfactcheck.com/press-watch-bias-and-credibility/,left
Pride Source (pridesource.com),https://mediabiasfactcheck.com/pride-source-bias-and-credibility/,left
Prism (prismreports.org),https://mediabiasfactcheck.com/prism-bias-and-credibility/,left
Progressive Change Campaign Committee (boldprogressives.org),https://mediabiasfactcheck.com/progressive-change-campaign-committee/,left
Progressive International (progressive.international),https://mediabiasfactcheck.com/progressive-international-bias/,left
Project Censored (projectcensored.org),https://mediabiasfactcheck.com/project-censored/,left
Psyche (psyche.co),https://mediabiasfactcheck.com/psyche-bias/,left
Public Accountability Initiative (littlesis.org),https://mediabiasfactcheck.com/littlesis-org-public-accountabilty-initiative-bias/,left
Queerty (www.queerty.com),https://mediabiasfactcheck.com/queerty/,left
Rabble.ca (rabble.ca),https://mediabiasfactcheck.com/rabble-ca/,left
Raw Story (www.rawstory.com),https://mediabiasfactcheck.com/raw-story/,left
Reader Supported News (RSN) (readersupportednews.org),https://mediabiasfactcheck.com/reader-supported-news-rsn/,left
Reading the Pictures (www.readingthepictures.org),https://mediabiasfactcheck.com/reading-the-pictures/,left
Real News Network (therealnews.com),https://mediabiasfactcheck.com/real-news-network/,left
Reckon.News,https://mediabiasfactcheck.com/reckon-news-bias-and-credibility/,left
Red Pepper (www.redpepper.org.uk),https://mediabiasfactcheck.com/red-pepper/,left
Refinery29 (refinery29.com),https://mediabiasfactcheck.com/refinery29/,left
Republic Report (www.republicreport.org),https://mediabiasfactcheck.com/republic-report/,left
Resilience (Post Carbon Institute) (www.resilience.org),https://mediabiasfactcheck.com/resilience-post-carbon-institute/,left
Resolute Square (resolutesquare.com),https://mediabiasfactcheck.com/resolute-square-bias/,left
Revcom.us (revcom.us),https://mediabiasfactcheck.com/revcom-us/,left
Revolutionary Communists of America (communistusa.org),https://mediabiasfactcheck.com/revolutionary-communists-of-america-rca-bias-and-credibility/,left
ReWire.news (rewire.news),https://mediabiasfactcheck.com/rewire/,left
Rhode Island Current (rhodeislandcurrent.com),https://mediabiasfactcheck.com/rhode-island-current-bias/,left
Right Wing Watch (www.rightwingwatch.org),https://mediabiasfactcheck.com/right-wing-watch/,left
Ring of Fire (trofire.com),https://mediabiasfactcheck.com/ring-of-fire/,left
Rolling Stone (www.rollingstone.com),https://mediabiasfactcheck.com/rolling-stone/,left
Salon (www.salon.com),https://mediabiasfactcheck.com/salon/,left
San Antonio Current (sacurrent.com),https://mediabiasfactcheck.com/san-antonio-current-bias/,left
Sanders Institute (sandersinstitute.org),https://mediabiasfactcheck.com/sanders-institute-bias-and-credibility/,left
San Francisco Bay View (sfbayview.com),https://mediabiasfactcheck.com/san-francisco-bay-view/,left
Scary Mommy (www.scarymommy.com),https://mediabiasfactcheck.com/scary-mommy/,left
Second Nexus (secondnexus.com),https://mediabiasfactcheck.com/second-nexus/,left
Sentient Media (sentientmedia.org),https://mediabiasfactcheck.com/sentient-media-bias-and-credibility/,left
Seventeen,https://mediabiasfactcheck.com/seventeen/,left
Shadow Proof (shadowproof.com),https://mediabiasfactcheck.com/shadow-proof/,left
Shondaland (shondaland.com),https://mediabiasfactcheck.com/shondaland/,left
Sightline Institute (sightline.org),https://mediabiasfactcheck.com/sightline-institute-bias-and-credibility/,left
Skwawkbox (skwawkbox.org),https://mediabiasfactcheck.com/skwawkbox-bias-and-credibility/,left
Slate (www.slate.com),https://mediabiasfactcheck.com/slate/,left
Sludge (readsludge.com),https://mediabiasfactcheck.com/sludge/,left
Smirking Chimp,https://mediabiasfactcheck.com/smirking-chimp/,left
Socialist Standard (www.worldsocialism.org),https://mediabiasfactcheck.com/socialist-standard/,left
SocialistWorker.org (socialistworker.org),https://mediabiasfactcheck.com/socialistworker-org/,left
Socialist Worker-UK (socialistworker.co.uk),https://mediabiasfactcheck.com/socialist-worker-uk-bias-and-credibility/,left
Source New Mexico (sourcenm.com),https://mediabiasfactcheck.com/source-new-mexico-bias/,left
SourceWatch (www.sourcewatch.org),https://mediabiasfactcheck.com/sourcewatch/,left
South Carolina Daily Gazette (scdailygazette.com),https://mediabiasfactcheck.com/south-carolina-daily-gazette-bias/,left
South Dakota Searchlight (southdakotasearchlight.com),https://mediabiasfactcheck.com/south-dakota-searchlight-bias/,left
Southern Poverty Law Center (www.splcenter.org),https://mediabiasfactcheck.com/southern-poverty-law-center/,left
Spotlight Delaware (spotlightdelaware.org),https://mediabiasfactcheck.com/spotlight-delaware-bias/,left
St. Louis Riverfront Times (riverfronttimes.com),https://mediabiasfactcheck.com/st-louis-riverfront-times-bias/,left
St. Pete for Peace (www.stpete4peace.org),https://mediabiasfactcheck.com/st-pete-for-peace/,left
Stateline (stateline.org),https://mediabiasfactcheck.com/stateline-bias-and-credibility/,left
Sunrise Movement (sunrisemovement.org),https://mediabiasfactcheck.com/sunrise-movement-bias/,left
SurveyUSA (surveyusa.net),https://mediabiasfactcheck.com/surveyusa-bias-and-credibility/,left
Talking Points Memo (talkingpointsmemo.com),https://mediabiasfactcheck.com/talking-points-memo/,left
Teen Vogue (teenvogue.com),https://mediabiasfactcheck.com/teen-vogue/,left
Tennessee Holler (tnholler.com),https://mediabiasfactcheck.com/tennessee-holler/,left
Tennessee Lookout (tennesseelookout.com),https://mediabiasfactcheck.com/tennessee-lookout-bias/,left
The 19th News (19thnews.org),https://mediabiasfactcheck.com/the-19th-news/,left
The Advocate (www.advocate.com),https://mediabiasfactcheck.com/advocate/,left
The American Independent Institute (americanindependent.com),https://mediabiasfactcheck.com/american-independent-institute/,left
The American Prospect (prospect.org),https://mediabiasfactcheck.com/the-american-prospect/,left
The Austin Chronicle (www.austinchronicle.com),https://mediabiasfactcheck.com/the-austin-chronicle/,left
The Baffler (thebaffler.com),https://mediabiasfactcheck.com/the-baffler/,left
The Breach (breachmedia.ca),https://mediabiasfactcheck.com/the-breach-bias/,left
The Burning Spear (www.theburningspear.com),https://mediabiasfactcheck.com/the-burning-spear/,left
The Canary (UK) (www.thecanary.co),https://mediabiasfactcheck.com/the-canary-uk/,left
The Climate Reality Project (www.climaterealityproject.org),https://mediabiasfactcheck.com/the-climate-reality-project/,left
The Cradle (thecradle.co),https://mediabiasfactcheck.com/the-cradle-bias-and-credibility/,left
The Cut (thecut.com),https://mediabiasfactcheck.com/the-cut/,left
The Daily 49er (www.daily49er.com),https://mediabiasfactcheck.com/daily-49er/,left
The Daily Banter (thedailybanter.com),https://mediabiasfactcheck.com/the-daily-banter/,left
The Daily Buzz (the-daily.buzz),https://mediabiasfactcheck.com/the-daily-buzz/,left
The Daily Vox (www.thedailyvox.co.za),https://mediabiasfactcheck.com/the-daily-vox/,left
The Democratic Hub (www.democratichub.com),https://mediabiasfactcheck.com/the-democratic-hub/,left
The Dodo (https://www.thedodo.com),https://mediabiasfactcheck.com/dodo-bias-rating/,left
The Dworkin Report (dworkinreport.com),https://mediabiasfactcheck.com/the-dworkin-report/,left
The Florida Squeeze (thefloridasqueeze.com),https://mediabiasfactcheck.com/the-florida-squeeze/,left
The Gaily Grind (thegailygrind.com),https://mediabiasfactcheck.com/the-gaily-grind-bias/,left
The Gay Center (gaycenter.org),https://mediabiasfactcheck.com/the-gay-center-bias/,left
The Good Men Project (goodmenproject.com),https://mediabiasfactcheck.com/the-good-men-project/,left
The Gravel Institute (gravelinstitute.org),https://mediabiasfactcheck.com/gravel-institute-bias/,left
The Immigrant Legal Resource Center (ILRC) (ilrc.org),https://mediabiasfactcheck.com/the-immigrant-legal-resource-center-ilrc-bias/,left
The Indypendent (indypendent.org),https://mediabiasfactcheck.com/the-indypendent/,left
The Intellectualist (theintellectualist.co),https://mediabiasfactcheck.com/the-intellectualist/,left
The Lever (levernews.com),https://mediabiasfactcheck.com/the-daily-poster/,left
The Lily (www.thelily.com),https://mediabiasfactcheck.com/the-lily/,left
The London Economic (www.thelondoneconomic.com),https://mediabiasfactcheck.com/the-london-economic/,left
The Maple (readthemaple.com),https://mediabiasfactcheck.com/the-maple-bias/,left
The Mary Sue (www.themarysue.com),https://mediabiasfactcheck.com/the-mary-sue/,left
The Militant (www.themilitant.com),https://mediabiasfactcheck.com/the-militant/,left
The Monthly (Australia) (www.themonthly.com.au),https://mediabiasfactcheck.com/the-monthly-australia/,left
The Morning Star (www.morningstaronline.co.uk),https://mediabiasfactcheck.com/the-morning-star/,left
The Narwhal (thenarwhal.ca),https://mediabiasfactcheck.com/the-narwhal-bias/,left
The Nation (https://www.thenation.com/),https://mediabiasfactcheck.com/the-nation/,left
The National Memo (www.nationalmemo.com),https://mediabiasfactcheck.com/the-national-memo/,left
The New Civil Rights Movement (www.thenewcivilrightsmovement.com),https://mediabiasfactcheck.com/the-new-civil-rights-movement/,left
The New European (theneweuropean.co.uk),https://mediabiasfactcheck.com/the-new-european-bias-and-credibility/,left
The New Inquiry (thenewinquiry.com),https://mediabiasfactcheck.com/the-new-inquiry-bias/,left
The Palestine Chronicle (www.palestinechronicle.com),https://mediabiasfactcheck.com/the-palestine-chronicle/,left
The People’s Dispatch (peoplesdispatch.org),https://mediabiasfactcheck.com/the-peoples-dispatch-bias-and-credibility/,left
The Phnom Penh Post (www.phnompenhpost.com),https://mediabiasfactcheck.com/the-phnom-penh-post/,left
The Progressive (www.progressive.org),https://mediabiasfactcheck.com/the-progressive/,left
The Progressive Populist (populist.com),https://mediabiasfactcheck.com/the-progressive-populist-bias-and-credibility/,left
The Root (www.theroot.com),https://mediabiasfactcheck.com/the-root/,left
The Sierra Club (sierraclub.org),https://mediabiasfactcheck.com/the-sierra-club-bias/,left
The Solutions Project (thesolutionsproject.org),https://mediabiasfactcheck.com/the-solutions-project-tsp-bias-and-credibility/,left
The Source Newspaper (La Source) (thelasource.com),https://mediabiasfactcheck.com/source-newspaper-la-source/,left
The Stand (thestand.org),https://mediabiasfactcheck.com/the-stand-bias-and-credibility/,left
The Straight Dope (straightdope.com),https://mediabiasfactcheck.com/the-straight-dope-bias/,left
The Stranger (www.thestranger.com),https://mediabiasfactcheck.com/the-stranger/,left
The Texas Observer (www.texasobserver.org),https://mediabiasfactcheck.com/the-texas-observer/,left
The Village Voice (www.villagevoice.com),https://mediabiasfactcheck.com/the-village-voice/,left
The Voice UK (voice-online.co.uk),https://mediabiasfactcheck.com/the-voice-uk/,left
The Walrus (thewalrus.ca),https://mediabiasfactcheck.com/the-walrus/,left
The Washington Spectator (washingtonspectator.org),https://mediabiasfactcheck.com/the-washington-spectator/,left
Washington State Standard (washingtonstatestandard.com),https://mediabiasfactcheck.com/washington-state-standard-bias/,left
The Week (theweek.com),https://mediabiasfactcheck.com/the-week/,left
The World Can’t Wait (worldcantwait.net),https://mediabiasfactcheck.com/world-cant-wait/,left
TheGrio (thegrio.com),https://mediabiasfactcheck.com/thegrio/,left
The Zero Hour (www.thisisthezerohour.com),https://mediabiasfactcheck.com/the-zero-hour/,left
Them.us,https://mediabiasfactcheck.com/them-us/,left
ThinkPol (thinkpol.ca),https://mediabiasfactcheck.com/thinkpol-bias/,left
This Magazine (this.org),https://mediabiasfactcheck.com/this-magazine/,left
Towleroad (www.towleroad.com),https://mediabiasfactcheck.com/towleroad/,left
TreeHugger (www.treehugger.com),https://mediabiasfactcheck.com/treehugger/,left
TruthDig (www.truthdig.com),https://mediabiasfactcheck.com/truthdig/,left
Truth Initiative (thetruth.com),https://mediabiasfactcheck.com/thetruth-com-bias/,left
TruthOut (truthout.org),https://mediabiasfactcheck.com/truth-out/,left
Truth Theory (truththeory.com),https://mediabiasfactcheck.com/truth-theory/,left
Unicorn Riot (www.unicornriot.ninja),https://mediabiasfactcheck.com/unicorn-riot/,left
UNRWA (unrwa.org),https://mediabiasfactcheck.com/unrwa-bias/,left
Uproxx (uproxx.com),https://mediabiasfactcheck.com/uproxx/,left
Upworthy (www.upworthy.com),https://mediabiasfactcheck.com/upworthy/,left
URL Media (url-media.com),https://mediabiasfactcheck.com/url-media-bias-and-credibility/,left
U.S. Right to Know (usrtk.org),https://mediabiasfactcheck.com/u-s-right-to-know-bias/,left
Utah News Dispatch (utahnewsdispatch.com),https://mediabiasfactcheck.com/utah-news-dispatch-bias/,left
Vanity Fair (www.vanityfair.com),https://mediabiasfactcheck.com/vanity-fair/,left
Vegan Society (vegansociety.com),https://mediabiasfactcheck.com/vegan-society-bias/,left
Venezuela Analysis (venezuelaanalysis.com),https://mediabiasfactcheck.com/venezuela-analysis-bias/,left
Vox (www.vox.com),https://mediabiasfactcheck.com/vox/,left
Wall Street on Parade (wallstreetonparade.com),https://mediabiasfactcheck.com/wall-street-on-parade/,left
Washington Babylon (washingtonbabylon.com),https://mediabiasfactcheck.com/washington-babylon/,left
Washington Press (washingtonpress.com),https://mediabiasfactcheck.com/washington-press/,left
Washingtonian (washingtonian.com),https://mediabiasfactcheck.com/washingtonian-bias-credibility-rating/,left
Washington Report on Middle Eastern Affairs (wrmea.org),https://mediabiasfactcheck.com/washington-report-on-middle-east-affairs-wrmea-bias/,left
Wear Your Voice (wearyourvoicemag.com),https://mediabiasfactcheck.com/wear-your-voice/,left
We Hunted the Mammoth (wehuntedthemammoth.com),https://mediabiasfactcheck.com/we-hunted-the-mammoth/,left
Well+Good (wellandgood.com),https://mediabiasfactcheck.com/wellgood-bias/,left
West Virginia Watch (westvirginiawatch.com),https://mediabiasfactcheck.com/west-virginia-watch-bias-and-credibility/,left
Who.What.Why (whowhatwhy.org),https://mediabiasfactcheck.com/who-what-why/,left
Wisconsin Examiner (wisconsinexaminer.com),https://mediabiasfactcheck.com/wisconsin-examiner-bias/,left
Wonkette (wonkette.com),https://mediabiasfactcheck.com/wonkette/,left
Workers World (www.workers.org),https://mediabiasfactcheck.com/workers-world/,left
World Socialist Web Site (wsws.org),https://mediabiasfactcheck.com/world-socialist-web-site/,left
WyoFile (wyofile.com),https://mediabiasfactcheck.com/wyofile-bias-and-credibility/,left
Xtra Magazine (xtramagazine.com),https://mediabiasfactcheck.com/xtra-magazine-bias-and-credibility/,left
Yes Magazine (www.yesmagazine.org),https://mediabiasfactcheck.com/yes-magazine/,left
Young Turks (tytnetwork.com),https://mediabiasfactcheck.com/the-young-turks/,left
Z Network (znetwork.org),https://mediabiasfactcheck.com/z-magazine/,left
zona.media (MediaZona),https://mediabiasfactcheck.com/zona-media-bias/,left
