Group,Link,Type
Frontiers in Analytical Science (frontiersin.org/journals/analytical-science),https://mediabiasfactcheck.com/frontiers-in-analytical-science/,pro-science
Frontiers in Anesthesiology (frontiersin.org/journals/anesthesiology),https://mediabiasfactcheck.com/frontiers-in-anesthesiology-bias/,pro-science
Frontiers in Animal Science (https://www.frontiersin.org/journals/animal-science),https://mediabiasfactcheck.com/frontiers-in-animal-science-bias/,pro-science
Frontiers in Antennas and Propagation (frontiersin.org/journals/antennas-and-propagation),https://mediabiasfactcheck.com/frontiers-in-antennas-and-propagation-bias/,pro-science
Frontiers in Antibiotics (frontiersin.org/journals/antibiotics),https://mediabiasfactcheck.com/frontiers-in-antibiotics-credibility/,pro-science
Frontiers in Applied Mathematics and Science (frontiersin.org/journals/applied-mathematics-and-statistics),https://mediabiasfactcheck.com/frontiers-in-applied-mathematics-and-statistics-credibility/,pro-science
Frontiers in Aquaculture (frontiersin.org/journals/aquaculture),https://mediabiasfactcheck.com/frontiers-in-aquaculture-bias/,pro-science
Frontiers in Arachnids (frontiersin.org/journals/arachnid-science),https://mediabiasfactcheck.com/frontiers-in-arachnid-science-bias/,pro-science
Frontiers in Artificial Intelligence (frontiersin.org/journals/artificial-intelligence/),https://mediabiasfactcheck.com/frontiers-in-artificial-intelligence-bias/,pro-science
Frontiers in Astronomy and Space Science (frontiersin.org/journals/astronomy-and-space-sciences/),https://mediabiasfactcheck.com/frontiers-in-astronomy-and-space-science/,pro-science
Frontiers in Audiology and Otology (frontiersin.org/journals/audiology-and-otology),https://mediabiasfactcheck.com/frontiers-in-audiology-and-otology/,pro-science
Frontiers in Batteries and Electrochemicals (frontiersin.org/journals/batteries-and-electrochemistry),https://mediabiasfactcheck.com/frontiers-in-batteries-and-electrochemistry-bias/,pro-science
Frontiers in Bee Science (frontiers.org/journals/bee-science/),https://mediabiasfactcheck.com/frontiers-in-bee-science-bias/,pro-science
Frontiers in Behavioral Economics (frontiersin.org/journals/behaviorial-economics/),https://mediabiasfactcheck.com/frontiers-in-behavioral-economics-bias/,pro-science
Frontiers in Behavioral Neuroscience (frontiersin.org/journals/behavioral-neuroscience),https://mediabiasfactcheck.com/frontiers-in-behavioral-neuroscience-bias/,pro-science
Frontiers in Big Data (frontiersin.org/journals/big-data),https://mediabiasfactcheck.com/frontiers-in-big-data-bias/,pro-science
Frontiers in Bioengineering and Biotechnology (frontiersin.org/journals/bioengineering-and-biotechnology),https://mediabiasfactcheck.com/frontiers-in-bioengineering-and-biotechnology-bias/,pro-science
Frontiers in Bioinformatics (frontiersin.org/journals/bioinformatics),https://mediabiasfactcheck.com/frontiers-in-bioinformatics-bias/,pro-science
Frontiers in Biomaterials Science (frontiersin.org/journals/biomaterials-science),https://mediabiasfactcheck.com/frontiers-in-biomaterials-science-bias/,pro-science
Frontiers in Bird Science (frontiersin.org/journals/bird-science),https://mediabiasfactcheck.com/frontiers-in-bird-science-bias/,pro-science
Frontiers in Blockchain (frontiersin.org/journals/blockchain),https://mediabiasfactcheck.com/frontiers-in-blockchain-bias/,pro-science
Frontiers in Built Environment (frontiersin.org/journals/built-environment),https://mediabiasfactcheck.com/frontiers-in-built-environment-bias/,pro-science
Frontiers in Carbon (frontiersin.org/journals/carbon),https://mediabiasfactcheck.com/frontiers-in-carbon-bias/,pro-science
Frontiers in Cardiovascular Medicine (frontiersin.org/journals/cardiovascular-medicine),https://mediabiasfactcheck.com/frontiers-in-cardiovascular-medicine-bias/,pro-science
Frontiers in Catalysis (frontiersin.org/journals/catalysis),https://mediabiasfactcheck.com/frontier-in-catalysis-bias/,pro-science
Frontiers in Cell and Development (frontiersin.org/journals/cell-and-developmental-biology),https://mediabiasfactcheck.com/frontiers-in-cell-and-development-bias/,pro-science
Frontiers in Cell Death (frontiersin.org/journals/cell-death/),https://mediabiasfactcheck.com/frontiers-in-cell-death-bias/,pro-science
Frontiers in Cellular Infection Microbiology (frontiersin.org/journals/cellular-and-infection-microbiology),https://mediabiasfactcheck.com/frontiers-in-cellular-and-infection-microbiology-bias/,pro-science
Frontiers in Cellular Neuroscience (frontiersin.org/journals/cellular-neuroscience),https://mediabiasfactcheck.com/frontiers-is-cellular-neuroscience-bias/,pro-science
Frontiers in Chemical Biology (frontiersin.org/journals/chemical-biology),https://mediabiasfactcheck.com/frontiers-in-chemical-biology-bias/,pro-science
Frontiers in Chemical Engineering (frontiersin.org/journals/chemical-engineering),https://mediabiasfactcheck.com/frontiers-in-chemical-engineering-bias/,pro-science
Frontiers in Chemistry (frontiersin.org/journals/chemistry),https://mediabiasfactcheck.com/frontiers-in-chemistry-bias/,pro-science
Frontiers in Child and Adolescent Psychiatry (frontiersin.org/journals/child-and-adolescent-psychiatry),https://mediabiasfactcheck.com/frontiers-in-child-and-adolescent-psychiatry-bias/,pro-science
Frontiers in Climate (frontiersin.org/journals/climate),https://mediabiasfactcheck.com/frontiers-in-climate-bias/,pro-science
Frontiers in Clinical Diabetes and Healthcare (frontiersin.org/journals/clinical-diabetes-and-healthcare),https://mediabiasfactcheck.com/frontiers-in-clinical-diabetes-and-healthcare-bias-and-credibility/,pro-science
Frontiers in Cognition (frontiersin.org/journals/cognition),https://mediabiasfactcheck.com/frontiers-in-cognition-bias/,pro-science
Frontiers in Communication (frontiersin.org/journals/communication),https://mediabiasfactcheck.com/frontiers-in-communication-bias/,pro-science
Frontiers in Communications and Networks (frontiersin.org/journals/communications-and-networks),https://mediabiasfactcheck.com/frontiers-in-communications-and-networks-bias/,pro-science
Frontiers in Complex Systems (frontiersin.org/journals/complex-systems),https://mediabiasfactcheck.com/frontiers-in-complex-systems-bias/,pro-science
Frontiers in Computational Neuroscience (frontiersin.org/journals/computational-neuroscience),https://mediabiasfactcheck.com/frontiers-in-computational-neuroscience-bias/,pro-science
Frontiers in Computer Science (frontiersin.org/journals/computer-science),https://mediabiasfactcheck.com/frontiers-in-computer-science-bias/,pro-science
Frontiers in Conservation Science (frontiersin.org/journals/conservation-science),https://mediabiasfactcheck.com/frontiers-in-conservation-science-bias/,pro-science
Frontiers in Control Engineering (frontiersin.org/journals/control-engineering),https://mediabiasfactcheck.com/frontiers-in-control-engineering-bias/,pro-science
Frontiers in Dementia (frontiersin.org/journals/dementia),https://mediabiasfactcheck.com/frontiers-in-dementia-bias/,pro-science
Frontiers in Dental Medicine (frontiersin.org/journals/dental-medicine),https://mediabiasfactcheck.com/frontiers-in-dental-medicine-bias-and-credibility/,pro-science
Frontiers in Detector Science and Technology (frontiersin.org/journals/detector-science-and-technology),https://mediabiasfactcheck.com/frontiers-in-detector-science-and-technology-bias/,pro-science
Frontiers in Developmental Psychology (frontiersin.org/journals/developmental-psychology),https://mediabiasfactcheck.com/frontiers-in-developmental-psychology-bias/,pro-science
Frontiers in Digital Health (frontiersin.org/journals/digital-health),https://mediabiasfactcheck.com/frontiers-in-digital-health-bias/,pro-science
Frontiers in Disaster and Emergency Medicine (frontiersin.org/journals/disaster-and-emergency-medicine),https://mediabiasfactcheck.com/frontiers-in-disaster-and-emergency-medicine-bias/,pro-science
Frontiers in Drug Delivery (frontiersin.org/journals/drug-delivery),https://mediabiasfactcheck.com/frontiers-in-drug-delivery-bias/,pro-science
Frontiers in Drug Discovery (frontiersin.org/journals/drug-discovery),https://mediabiasfactcheck.com/frontiers-in-drug-discovery-bias/,pro-science
Frontiers in Drug Safety and Regulation (frontiersin.org/journals/drug-safety-and-regulation),https://mediabiasfactcheck.com/frontiers-in-drug-safety-and-regulation-bias/,pro-science
Frontiers in Earth Science (frontiersin.org/journals/earth-science),https://mediabiasfactcheck.com/frontiers-in-earth-science-bias/,pro-science
Frontiers in Ecology and Evolution (frontiersin.org/journals/ecology-and-evolution),https://mediabiasfactcheck.com/frontiers-in-ecology-and-evolution-bias/,pro-science
Frontiers in Education (frontiersin.org/journals/education),https://mediabiasfactcheck.com/frontiers-in-education-bias/,pro-science
Frontiers in Electronic Materials (frontiersin.org/journals/electronic-materials),https://mediabiasfactcheck.com/frontiers-in-electronic-materials-bias/,pro-science
Frontiers in Electronics (frontiersin.org/journals/electronics),https://mediabiasfactcheck.com/frontiers-in-electronics-bias-and-credibility/,pro-science
Frontiers in Endocrinology (frontiersin.org/journals/endocrinology/),https://mediabiasfactcheck.com/frontiers-in-endocrinology-bias/,pro-science
Frontiers in Energy Efficiency (frontiersin.org/journals/energy-efficiency),https://mediabiasfactcheck.com/frontiers-in-energy-efficiency-bias/,pro-science
Frontiers in Energy Efficiency (frontiersin.org/journals/energy-research),https://mediabiasfactcheck.com/frontiers-in-energy-research-bias/,pro-science
Frontiers in Environmental Archaeology (frontiersin.org/journals/environmental-archaeology),https://mediabiasfactcheck.com/frontiers-in-environmental-archaeology-bias/,pro-science
Frontiers in Environmental Chemistry (frontiersin.org/journals/environmental-chemistry),https://mediabiasfactcheck.com/frontiers-in-environmental-chemistry-bias/,pro-science
Frontiers in Environmental Economics (frontiersin.org/journals/environmental-economics),https://mediabiasfactcheck.com/frontiers-in-environmental-economics-bias/,pro-science
Frontiers in Environmental Engineering (frontiersin.org/journals/environmental-engineering),https://mediabiasfactcheck.com/frontiers-in-environmental-engineering-bias/,pro-science
Frontiers in Environmental Health (frontiersin.org/journals/environmental-health),https://mediabiasfactcheck.com/frontiers-in-environmental-health/,pro-science
Frontiers in Environmental Science (frontiersin.org/journals/environmental-science),https://mediabiasfactcheck.com/frontiers-in-environmental-science-bias/,pro-science
Frontiers in Epidemiology (frontiersin.org/journals/epidemiology),https://mediabiasfactcheck.com/frontiers-in-epidemiology-bias/,pro-science
Frontiers in Epigenetics and Epigenomics (frontiersin.org/journals/epigenetics-and-epigenomics),https://mediabiasfactcheck.com/frontiers-in-epigenetics-and-epigenomics-bias-and-credibility/,pro-science
Frontiers in Ethology (frontiersin.org/journals/ethology),https://mediabiasfactcheck.com/frontiers-in-ethology-bias-and-credibility/,pro-science
Frontiers in Evolutionary Neuroscience (frontiersin.org/journals/evolutionary-neuroscience/),https://mediabiasfactcheck.com/frontiers-in-evolutionary-neuroscience-bias/,pro-science
Frontiers in Fish Science (frontiersin.org/journals/fish-science/),https://mediabiasfactcheck.com/frontiers-in-fish-science-bias-and-credibility/,pro-science
Frontiers in Food Science (frontiersin.org/journals/food-science-and-technology),https://mediabiasfactcheck.com/frontiers-in-food-science-and-technology-bias/,pro-science
Frontiers in Forests and Global Change (frontiersin.org/journals/forests-and-global-change),https://mediabiasfactcheck.com/frontiers-in-forests-and-global-change-bias/,pro-science
Frontiers in Freshwater Science (frontiersin.org/journals/freshwater-science),https://mediabiasfactcheck.com/frontiers-in-freshwater-science-bias/,pro-science
Frontiers in Fuels (frontiersin.org/journals/fuels/),https://mediabiasfactcheck.com/frontiers-in-fuels-bias/,pro-science
Frontiers in Fungal Biology (frontiersin.org/journals/fungal-biology/),https://mediabiasfactcheck.com/frontiers-in-fungal-biology-bias/,pro-science
Frontiers in Future Transportation (frontiersin.org/journals/future-transportation/),https://mediabiasfactcheck.com/frontiers-in-future-transportation-bias/,pro-science
Frontiers in Gastroenterology (frontiersin.org/journals/gastroenterology/),https://mediabiasfactcheck.com/frontiers-in-gastroenterology-bias/,pro-science
Frontiers in Genetics (frontiersin.org/journals/genetics),https://mediabiasfactcheck.com/frontiers-in-genetics-bias/,pro-science
Frontiers in Genome Editing (frontiersin.org/journals/genome-editing),https://mediabiasfactcheck.com/frontiers-in-genome-editing-bias/,pro-science
Frontiers in Geochemistry (frontiersin.org/journals/geochemistry),https://mediabiasfactcheck.com/frontiers-in-geochemistry-bias/,pro-science
Frontiers in Global Women’s Health (frontiersin.org/journals/global-womens-health/),https://mediabiasfactcheck.com/frontiers-in-global-womens-health-bias/,pro-science
Frontiers in Health Services (frontiersin.org/journals/health-services/),https://mediabiasfactcheck.com/frontiers-in-health-services-bias/,pro-science
Frontiers in Hematology (frontiersin.org/journals/hematology/),https://mediabiasfactcheck.com/frontiers-in-hematology-bias/,pro-science
Frontiers in Horticulture (frontiersin.org/journals/horticulture/),https://mediabiasfactcheck.com/frontiers-in-horticulture-bias/,pro-science
Frontiers in Human Dynamics (frontiersin.org/journals/human-dynamics/),https://mediabiasfactcheck.com/frontiers-in-human-dynamics-bias/,pro-science
Frontiers in Human Neuroscience (frontiersin.org/journals/human-neuroscience/),https://mediabiasfactcheck.com/frontiers-in-human-neuroscience-bias-and-credibility/,pro-science
Frontiers in Psychology (journal.frontiersin.org),https://mediabiasfactcheck.com/frontiers-in-psychology/,pro-science
Fluids and Barriers of the CNS (fluidsbarrierscns.biomedcentral.com),https://mediabiasfactcheck.com/fluids-and-barriers-of-the-cns-bias/,pro-science
Futurism (futurism.com),https://mediabiasfactcheck.com/futurism/,pro-science
Futurity (futurity.org),https://mediabiasfactcheck.com/futurity-bias/,pro-science
Genes & Nutrition Journal (genesandnutrition.biomedcentral.com),https://mediabiasfactcheck.com/genes-nutrition-journal-bias/,pro-science
Genes and Environment Journal (genesenvironment.biomedcentral.com),https://mediabiasfactcheck.com/genes-and-environment-journal-bias/,pro-science
Genetic Engineering and Biotechnology News (GEN) (www.genengnews.com),https://mediabiasfactcheck.com/genetic-engineering-and-biotechnology-news-gen/,pro-science
Genetic Literacy Project (www.geneticliteracyproject.org),https://mediabiasfactcheck.com/genetic-literacy-project/,pro-science
Genome Medicine (genomemedicine.biomedcentral.com),https://mediabiasfactcheck.com/genome-medicine-bias/,pro-science
Genomics and Human Genetics Journal (annualreviews.org/content/journals/genom),https://mediabiasfactcheck.com/genomics-and-human-genetics-journal-bias/,pro-science
Geochemical Transactions Journal (geochemicaltransactions.biomedcentral.com),https://mediabiasfactcheck.com/geochemical-transactions-journal-bias-and-credibility/,pro-science
Greatist (greatist.com),https://mediabiasfactcheck.com/greatist-bias/,pro-science
Healio (healio.com),https://mediabiasfactcheck.com/healio/,pro-science
Health Affairs Journal,https://mediabiasfactcheck.com/health-affairs-journal/,pro-science
HealthCentral (healthcentral.com),https://mediabiasfactcheck.com/healthcentral-bias-and-credibility/,pro-science
Health Feedback (healthfeedback.org),https://mediabiasfactcheck.com/health-feedback/,pro-science
Health & Justice Journal (healthandjusticejournal.biomedcentral.com),https://mediabiasfactcheck.com/health-justice-journal-bias/,pro-science
HealthLine (www.healthline.com),https://mediabiasfactcheck.com/healthline/,pro-science
Heliyon Journal (cell.com/heliyon),https://mediabiasfactcheck.com/heliyon-journal-bias/,pro-science
Hereditary Cancer in Clinical Practice (hccpjournal.biomedcentral.com/),https://mediabiasfactcheck.com/hereditary-cancer-in-clinical-practice-bias-and-crediblity/,pro-science
HGG Advances (cell.com/hgg-advances/),https://mediabiasfactcheck.com/hgg-advances-bias/,pro-science
Human Genomics (humgenomics.biomedcentral.com/),https://mediabiasfactcheck.com/human-genomics-bias/,pro-science
Immunity & Ageing (immunityageing.biomedcentral.com),https://mediabiasfactcheck.com/immunity-ageing-journal-bias/,pro-science
Immunity Journal (cell.com/immunity/),https://mediabiasfactcheck.com/immunity-journal-bias/,pro-science
Infection Control Today (infectioncontroltoday.com),https://mediabiasfactcheck.com/infection-control-today-bias/,pro-science
Infectious Agents and Cancer Journal (https://infectagentscancer.biomedcentral.com/),https://infectagentscancer.biomedcentral.com/,pro-science
Inflammation and Regeneration Journal (inflammregen.biomedcentral.com),https://mediabiasfactcheck.com/inflammation-and-regeneration-journal-bias/,pro-science
Innovation Journal (cell.com/the-innovation/),https://mediabiasfactcheck.com/innovation-journal-bias/,pro-science
Inside Science (www.insidescience.org),https://mediabiasfactcheck.com/inside-science/,pro-science
Institute of Electrical and Electronics Engineers (IEEE) (ieee.org),https://mediabiasfactcheck.com/institute-of-electrical-and-electronics-engineers-ieee/,pro-science
Institute for Health Metrics and Evaluation (IHME) (healthdata.org),https://mediabiasfactcheck.com/institute-for-health-metrics-and-evaluation-healthdata-org/,pro-science
Institute of Physics (IOP) (www.iop.org),https://mediabiasfactcheck.com/institute-of-physics-iop/,pro-science
International Journal for Educational Integrity (edintegrity.biomedcentral.com),https://mediabiasfactcheck.com/international-journal-for-educational-integrity-bias/,pro-science
International Renewable Energy Agency (www.irena.org),https://mediabiasfactcheck.com/international-renewable-energy-agency-irena/,pro-science
iScience Journal (cell.com/iscience/),https://mediabiasfactcheck.com/iscience-journal-bias/,pro-science
Issues in Science and Technology (issues.org),https://mediabiasfactcheck.com/issues-in-science-and-technology/,pro-science
JAMA Cardiology (jamanetwork.com/journals/jamacardiology/),https://mediabiasfactcheck.com/jama-cardiology-bias/,pro-science
JAMA Dermatology (jamanetwork.com/journals/jamadermatology/),https://mediabiasfactcheck.com/jama-dermatology-bias/,pro-science
JAMA Health Forum (jamanetwork.com/journals/jama-health-forum/),https://mediabiasfactcheck.com/jama-health-forum-bias/,pro-science
JAMA Internal Medicine (jamanetwork.com/journals/jamainternalmedicine/),https://mediabiasfactcheck.com/jama-internal-medicine-bias/,pro-science
JAMA Neurology (jamanetwork.com/journals/jamaneurology/),https://mediabiasfactcheck.com/jama-neurology-bias/,pro-science
JAMA Oncology (jamanetwork.com/journals/jamaoncology/),https://mediabiasfactcheck.com/jama-oncology-bias/,pro-science
JAMA Ophthalmology (jamanetwork.com/journals/jamaophthalmology/),https://mediabiasfactcheck.com/jama-ophthalmology-bias/,pro-science
JAMA Otolaryngology (jamanetwork.com/journals/jamaotolaryngology/),https://mediabiasfactcheck.com/jama-otolaryngology-bias/,pro-science
JAMA Pediatrics (jamanetwork.com/journals/jamapediatrics/),https://mediabiasfactcheck.com/jama-pediatrics-bias/,pro-science
JAMA Psychiatry (jamanetwork.com/journals/jamapsychiatry/),https://mediabiasfactcheck.com/jama-psychiatry-bias/,pro-science
JAMA Surgery (jamanetwork.com/journals/jamasurgery/),https://mediabiasfactcheck.com/jama-surgery-bias/,pro-science
James Randi Educational Foundation (web.randi.org),https://mediabiasfactcheck.com/james-randi-educational-foundation/,pro-science
Johns Hopkins Medicine (www.hopkinsmedicine.org),https://mediabiasfactcheck.com/johns-hopkins-medicine/,pro-science
Joule Journal (cell.com/joule/),https://mediabiasfactcheck.com/joule-journal-bias/,pro-science
Journal of the American Medical Association (JAMA) (jamanetwork.com/journals/jama/),https://mediabiasfactcheck.com/journal-of-the-american-medical-association-jama-bias/,pro-science
Journal of Applied Volcanology (appliedvolc.biomedcentral.com),https://mediabiasfactcheck.com/journal-of-applied-volcanology-bias/,pro-science
Journal of Biological Engineering (jbioleng.biomedcentral.com),https://mediabiasfactcheck.com/journal-of-biological-engineering-bias/,pro-science
Journal of Biomedical Science (jbiomedsci.biomedcentral.com),https://mediabiasfactcheck.com/journal-of-biomedical-science-bias/,pro-science
Journal of Carbon Research (mdpi.com/journal/carbon),https://mediabiasfactcheck.com/journal-of-carbon-research-bias/,pro-science
Journal of Cheminformatics (https://jcheminf.biomedcentral.com/),https://mediabiasfactcheck.com/journal-of-cheminformatics-bias/,pro-science
Journal of Experimental & Clinical Cancer Research (jeccr.biomedcentral.com),https://mediabiasfactcheck.com/journal-of-experimental-clinical-cancer-research-bias/,pro-science
Journal of Inflammation (journal-inflammation.biomedcentral.com),https://mediabiasfactcheck.com/journal-of-inflammation-bias/,pro-science
Journal of Nanobiotechnology (jnanobiotechnology.biomedcentral.com),https://mediabiasfactcheck.com/journal-of-nanobiotechnology-bias-and-credibility/,pro-science
Journal of Neurodevelopmental Disorders (jneurodevdisorders.biomedcentral.com),https://mediabiasfactcheck.com/journal-of-neurodevelopmental-disorders-bias/,pro-science
Journal of NeuroEngineering and Rehabilitation (jneuroengrehab.biomedcentral.com),https://mediabiasfactcheck.com/journal-of-neuroengineering-and-rehabilitation-bias/,pro-science
Journal of Neuroinflammation (jneuroinflammation.biomedcentral.com),https://mediabiasfactcheck.com/journal-of-neuroinflammation-bias/,pro-science
Journal of Pharmaceutical Health Care (jphcs.biomedcentral.com),https://mediabiasfactcheck.com/journal-of-pharmaceutical-health-care-bias/,pro-science
Journal of Physiological Anthropology (jphysiolanthropol.biomedcentral.com),https://mediabiasfactcheck.com/journal-of-physiological-anthropology-bias/,pro-science
Journal of Physiological Sciences (jps.biomedcentral.com),https://mediabiasfactcheck.com/journal-of-physiological-sciences-bias/,pro-science
Journal of the American Academy of Psychiatry and the Law (jaapl.org),https://mediabiasfactcheck.com/journal-of-the-american-academy-of-psychiatry-and-the-law-bias/,pro-science
Journal of Translational Medicine (translational-medicine.biomedcentral.com),https://mediabiasfactcheck.com/journal-of-translational-medicine-bias/,pro-science
Jstor (www.jstor.org),https://mediabiasfactcheck.com/jstore/,pro-science
Knowable Magazine (knowablemagazine.org),https://mediabiasfactcheck.com/knowable-magazine-bias/,pro-science
Law and Social Science Journal (annualreviews.org/content/journals/lawsocsci),https://mediabiasfactcheck.com/law-and-social-science-journal-bias/,pro-science
Live Science (www.livescience.com),https://mediabiasfactcheck.com/live-science/,pro-science
Malaria Journal (malariajournal.biomedcentral.com),https://mediabiasfactcheck.com/malaria-journal-bias/,pro-science
Matter Journal (cell.com/matter/),https://mediabiasfactcheck.com/matter-journal-bias/,pro-science
Mayo Clinic (www.mayoclinic.org),https://mediabiasfactcheck.com/mayo-clinic/,pro-science
MDPI (Multidisciplinary Digital Publishing Institute),https://mediabiasfactcheck.com/mdpi-multidisciplinary-digital-publishing-institute-bias/,pro-science
Medical News Today (www.medicalnewstoday.com),https://mediabiasfactcheck.com/medical-news-today/,pro-science
MedicalXPress (medicalxpress.com),https://mediabiasfactcheck.com/medicalxpress/,pro-science
Med Journal (cell.com/med/),https://mediabiasfactcheck.com/med-journal-bias/,pro-science
Medpage Today (medpagetoday.com),https://mediabiasfactcheck.com/medpage-today/,pro-science
Medscape (www.medscape.com),https://mediabiasfactcheck.com/medscape/,pro-science
Mental Daily (www.mentaldaily.com),https://mediabiasfactcheck.com/mental-daily/,pro-science
Microbial Cell Factories Journal (microbialcellfactories.biomedcentral.com),https://mediabiasfactcheck.com/microbial-cell-factories-journal-bias/,pro-science
Microbiome Journal (microbiomejournal.biomedcentral.com),https://mediabiasfactcheck.com/microbiome-journal-bias/,pro-science
MIT Technology Review (www.technologyreview.com),https://mediabiasfactcheck.com/mit-technology-review/,pro-science
Mobile DNA Journal (mobilednajournal.biomedcentral.com),https://mediabiasfactcheck.com/mobile-dna-journal-bias/,pro-science
Molecular Brain (molecularbrain.biomedcentral.com),https://mediabiasfactcheck.com/molecular-brain-journal-bias/,pro-science
Molecular Cancer Journal (molecular-cancer.biomedcentral.com),https://mediabiasfactcheck.com/molecular-cancer-journal-bias/,pro-science
Molecular Cytogenetics Journal (molecularcytogenetics.biomedcentral.com),https://mediabiasfactcheck.com/molecular-cytogenetics-journal-bias/,pro-science
Molecular Medicine Journal (molmed.biomedcentral.com),https://mediabiasfactcheck.com/molecular-medicine-journal-bias/,pro-science
Molecular Neurodegeneration Journal (molecularneurodegeneration.biomedcentral.com),https://mediabiasfactcheck.com/molecular-neurodegeneration-journal-bias/,pro-science
Molecular Plant Journal (cell.com/molecular-plant/),https://mediabiasfactcheck.com/molecular-plant-journal-bias/,pro-science
Molecular Therapy Journal (cell.com/molecular-therapy-family/),https://mediabiasfactcheck.com/molecular-therapy-journal-bias/,pro-science
NASA (www.nasa.gov),https://mediabiasfactcheck.com/nasa/,pro-science
National Academy of Sciences (NAS) (nationalacademyofsciences.org),https://mediabiasfactcheck.com/national-academy-of-sciences-nas/,pro-science
National Centers for Environmental Information (NCEI) (www.ncdc.noaa.gov),https://mediabiasfactcheck.com/national-centers-environmental-information-ncei/,pro-science
National Geographic (www.nationalgeographic.com),https://mediabiasfactcheck.com/national-geographic/,pro-science
National Institutes of Health (NIH) (www.nih.gov),https://mediabiasfactcheck.com/national-institutes-of-health-nih/,pro-science
The National Institute of Standards and Technology (nist.gov),https://mediabiasfactcheck.com/national-institute-of-standards-and-technology-nist-bias-and-credibility/,pro-science
National Health Service (nhs.uk),https://mediabiasfactcheck.com/national-health-service-nhs-uk-bias-and-credibility/,pro-science
National Oceanic and Atmospheric Admin. (www.noaa.gov),https://mediabiasfactcheck.com/national-oceanic-and-atmospheric-administration-noaa/,pro-science
Nature (www.nature.com),https://mediabiasfactcheck.com/nature/,pro-science
Nautilus Magazine (nautil.us),https://mediabiasfactcheck.com/nautilus-magazine/,pro-science
Neural Development Journal (neuraldevelopment.biomedcentral.com),https://mediabiasfactcheck.com/neural-development-journal-bias/,pro-science
Neuron Journal (cell.com/neuron/),https://mediabiasfactcheck.com/neuron-journal-bias/,pro-science
Neuroscience News (neurosciencenews.com),https://mediabiasfactcheck.com/neuroscience-news/,pro-science
New Atlas (newatlas.com),https://mediabiasfactcheck.com/new-atlas/,pro-science
New England Journal of Medicine (NEJM) (nejm.org),https://mediabiasfactcheck.com/new-england-journal-of-medicine-nejm/,pro-science
New Humanist (newhumanist.org.uk),https://mediabiasfactcheck.com/new-humanist/,pro-science
New Scientist (www.newscientist.com),https://mediabiasfactcheck.com/new-scientist/,pro-science
News-Medical.net,https://mediabiasfactcheck.com/news-medical-net-bias/,pro-science
Next Big Future (www.nextbigfuture.com),https://mediabiasfactcheck.com/next-big-future/,pro-science
Nexus Journal (cell.com/nexus/),https://mediabiasfactcheck.com/nexus-journal-bias/,pro-science
North Carolina Marijuana Doctors (northcarolinamarijuanadoctors.com),https://mediabiasfactcheck.com/north-carolina-marijuana-doctors-bias-and-credibility/,pro-science
Oceana (oceana.org),https://mediabiasfactcheck.com/oceana/,pro-science
Ocean Ecosystems Journal (oceanecosystems.biomedcentral.com),https://mediabiasfactcheck.com/ocean-ecosystems-journal-bias/,pro-science
Ocean Microbiology Journal (omjournal.biomedcentral.com),https://mediabiasfactcheck.com/ocean-microbiology-journal-bias/,pro-science
One Earth Journal (cell.com/one-earth/),https://mediabiasfactcheck.com/one-earth-journal-bias/,pro-science
Pan American Health Organization (www.paho.org),https://mediabiasfactcheck.com/pan-american-health-organization-paho/,pro-science
Parasites & Vectors Journal (parasitesandvectors.biomedcentral.com),https://mediabiasfactcheck.com/parasites-vectors-journal-bias/,pro-science
Particle and Fibre Toxicology (particleandfibretoxicology.biomedcentral.com),https://mediabiasfactcheck.com/particle-and-fibre-toxicology-bias/,pro-science
Patterns Journal (cell.com/patterns/),https://mediabiasfactcheck.com/patterns-journal-bias/,pro-science
Phys.org (phys.org),https://mediabiasfactcheck.com/phys-org/,pro-science
Plant Communications Journal (cell.com/plant-communications/),https://mediabiasfactcheck.com/plant-communications-journal-bias/,pro-science
Political Psychology Journal (www.ispp.org),https://mediabiasfactcheck.com/political-psychology-journal/,pro-science
Political Science Quarterly (psqonline.org),https://mediabiasfactcheck.com/political-science-quarterly-psq-bias-and-credibility/,pro-science
Popular Mechanics (www.popularmechanics.com),https://mediabiasfactcheck.com/popular-mechanics/,pro-science
Popular Science (www.popsci.com),https://mediabiasfactcheck.com/popular-science/,pro-science
Precision Vaccinations,https://mediabiasfactcheck.com/precision-vaccinations/,pro-science
Proceedings of the National Academy of Sciences (PNAS) (www.pnas.org),https://mediabiasfactcheck.com/proceedings-of-the-national-academy-of-sciences-of-the-united-states-of-america-pnas/,pro-science
Project Drawdown (drawdown.org),https://mediabiasfactcheck.com/project-drawdown-bias/,pro-science
Psych Central (psychcentral.com),https://mediabiasfactcheck.com/psych-central/,pro-science
Psychiatric Times (psychiatrictimes.com),https://mediabiasfactcheck.com/psychiatric-times/,pro-science
Psychology Today (www.psychologytoday.com),https://mediabiasfactcheck.com/psychology-today/,pro-science
Psypost (www.psypost.org),https://mediabiasfactcheck.com/psypost/,pro-science
Publichealth.org,https://mediabiasfactcheck.com/publichealth-org-bias-and-credibility/,pro-science
Public Library of Science (www.plos.org),https://mediabiasfactcheck.com/public-library-science-plos/,pro-science
Pubmed (www.ncbi.nlm.nih.gov),https://mediabiasfactcheck.com/pubmed/,pro-science
